title,publishedDate,tags,views,likes,comments
【holo*27 MV】#さくらみこ x #兎田ぺこら - モッシュレース【#ホロライブ x DECO*27】 #shorts,2023-03-04,"['さくらみこ', '兎田ぺこら', 'モッシュレース', 'DECO*27', 'holo*27', 'ひろがるホロライブ']",279156,24696,190
【holo*27 MV】#さくらみこ x #兎田ぺこら - モッシュレース【#ホロライブ x DECO*27】 #shorts,2023-03-04,"['さくらみこ', '兎田ぺこら', 'モッシュレース', 'DECO*27', 'holo*27', 'ひろがるホロライブ']",279156,24696,190
【holo*27 MV】#紫咲シオン x #ラプラス・ダークネス - リップシンク【#ホロライブ x DECO*27】 #shorts,2023-03-02,"['holo*27', 'DECO*27', 'ホロライブ', '紫咲シオン', 'ラプラス・ダークネス']",595406,51293,222
【ホロのこしかけ 20】誕生日なので今年もサプライズしたい回🎂 / 2月まとめ【友人A・えーちゃん】hololive FM,2023-02-28,"['ホロライブ', 'ホロのこしかけ', '友人A', 'えーちゃん', '春先のどか', 'ホロライブ公式', 'hololive', 'hololive FM', '誕生日']",150930,11494,112
【ホロのこしかけ 20】誕生日なので今年もサプライズしたい回🎂 / 2月まとめ【友人A・えーちゃん】hololive FM,2023-02-28,"['ホロライブ', 'ホロのこしかけ', '友人A', 'えーちゃん', '春先のどか', 'ホロライブ公式', 'hololive', 'hololive FM', '誕生日']",150930,11494,112
【究極の二択】センス溢れる回答はどっち！？【#イッチセンス】,2023-02-27,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '一致', 'イッチセンス', '感性', '選択', '二択', 'BBQ', '天音かなた', 'Amane Kanata', '夜空メル', 'Yozora Mel', '博衣こより', 'Hakui Koyori']",181940,8678,287
【究極の二択】センス溢れる回答はどっち！？【#イッチセンス】,2023-02-27,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '一致', 'イッチセンス', '感性', '選択', '二択', 'BBQ', '天音かなた', 'Amane Kanata', '夜空メル', 'Yozora Mel', '博衣こより', 'Hakui Koyori']",181940,8678,287
【究極の二択】センス溢れる回答はどっち！？【#イッチセンス】,2023-02-27,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '一致', 'イッチセンス', '感性', '選択', '二択', 'BBQ', '天音かなた', 'Amane Kanata', '夜空メル', 'Yozora Mel', '博衣こより', 'Hakui Koyori']",181940,8678,287
【飼い猫自慢】ホロライブで猫を一番愛してるのは誰だ！【#ホロ猫王】,2023-02-23,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '猫', '猫王', 'ペット', '飼い猫', '猫自慢', '白上フブキ', 'Shirakami Fubuki', '猫又おかゆ', 'Nekomata Okayu', '小鳥遊キアラ', 'Takanashi Kiara', 'アイラニ・イオフィフティーン', 'Airani Iofifteen', 'パヴォリア・レイネ', 'Pavolia Reine']",255876,14983,578
【飼い猫自慢】ホロライブで猫を一番愛してるのは誰だ！【#ホロ猫王】,2023-02-23,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '猫', '猫王', 'ペット', '飼い猫', '猫自慢', '白上フブキ', 'Shirakami Fubuki', '猫又おかゆ', 'Nekomata Okayu', '小鳥遊キアラ', 'Takanashi Kiara', 'アイラニ・イオフィフティーン', 'Airani Iofifteen', 'パヴォリア・レイネ', 'Pavolia Reine']",255876,14983,578
【飼い猫自慢】ホロライブで猫を一番愛してるのは誰だ！【#ホロ猫王】,2023-02-23,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '猫', '猫王', 'ペット', '飼い猫', '猫自慢', '白上フブキ', 'Shirakami Fubuki', '猫又おかゆ', 'Nekomata Okayu', '小鳥遊キアラ', 'Takanashi Kiara', 'アイラニ・イオフィフティーン', 'Airani Iofifteen', 'パヴォリア・レイネ', 'Pavolia Reine']",255876,14983,578
【#ひろがるホロライブ】イベントまで1ヶ月！EXPO重大ニュースをお届け！【ホロライブ公式】,2023-02-18,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'アキ・ローゼンタール', '雪花ラミィ', '友人A', 'えーちゃん', 'エキスポ', 'EXPO', 'fes', 'フェス', 'ライブ']",127832,8332,46
【女王降臨】ラミィ師範に渾身の作品を見せつけろ！【フラワーアレンジメント】,2023-02-13,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '雪花ラミィ', '桃鈴ねね', '博衣こより', 'Yukihana Lamy', 'Momosuzu Nene', 'Hakui Koyori', '華道', 'お花', 'フラワーアレンジメント', '師範', '弟子', 'コンクール', '入賞', '落選']",213745,10471,317
【女王降臨】ラミィ師範に渾身の作品を見せつけろ！【フラワーアレンジメント】,2023-02-13,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '雪花ラミィ', '桃鈴ねね', '博衣こより', 'Yukihana Lamy', 'Momosuzu Nene', 'Hakui Koyori', '華道', 'お花', 'フラワーアレンジメント', '師範', '弟子', 'コンクール', '入賞', '落選']",213745,10471,317
【4期生 vs 5期生】同期の絆で洞窟を進め！【＃トゥゲザートロッコ】,2023-02-06,"['トロッコ', 'アドベンチャー', '財宝', 'クイズ', 'hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '天音かなた', '姫森ルーナ', '獅白ぼたん', '尾丸ポルカ', 'Amane Kanata', 'Himemori Luna', 'Shishiro Botan', 'Omaru Polka']",297648,13226,355
【4期生 vs 5期生】同期の絆で洞窟を進め！【＃トゥゲザートロッコ】,2023-02-06,"['トロッコ', 'アドベンチャー', '財宝', 'クイズ', 'hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '天音かなた', '姫森ルーナ', '獅白ぼたん', '尾丸ポルカ', 'Amane Kanata', 'Himemori Luna', 'Shishiro Botan', 'Omaru Polka']",297648,13226,355
【ホロのこしかけ 19】2023年初！あけましてこしかけ〜！ /1月まとめ【友人A・A-chan】hololive FM,2023-01-31,"['ホロライブ', 'ホロのこしかけ', '友人A', 'えーちゃん', 'ハロウィン', '春先のどか', 'ホロライブ公式', 'hololive', 'hololive FM']",108022,7387,48
【異議あり】このトークは！嘘をついている味だぜ…！【＃ウソホントーク】,2023-01-30,"['ウソ', '嘘', 'ホント', '本当', 'トーク', 'バトル', 'hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'アキ・ローゼンタール', '白上フブキ', '夏色まつり', '博衣こより', 'Aki Rosenthal', 'Shirakami Fubuki', 'Natsuiro Matsuri', 'Hakui Koyori']",232435,9963,226
【異議あり】このトークは！嘘をついている味だぜ…！【＃ウソホントーク】,2023-01-30,"['ウソ', '嘘', 'ホント', '本当', 'トーク', 'バトル', 'hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'アキ・ローゼンタール', '白上フブキ', '夏色まつり', '博衣こより', 'Aki Rosenthal', 'Shirakami Fubuki', 'Natsuiro Matsuri', 'Hakui Koyori']",232435,9963,226
《hololive SUPER EXPO 2023》＆《hololive 4th fes. Our Bright Parade》 PV,2023-01-27,"['hololive', 'ホロライブ', 'fes', 'フェス', 'expo', 'エキスポ']",514392,36804,1385
【#ひろがるホロライブ】新アイドル衣装、見せちゃいます！【ホロライブ公式】,2023-01-27,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'ときのそら', 'AZKi', '小鳥遊キアラ', 'アイラニ・イオフィフティーン', 'EXPO', 'fes', 'エキスポ', 'フェス', 'ライブ', 'アイドル', 'idol', '新衣装']",239898,15669,134
【究極の選択】まさかの大激戦！おにぎりドラフト開幕！【 #ホロおにぎりドラフト 】,2023-01-26,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '癒月ちょこ', '沙花叉クロヱ', 'ロボ子さん', 'holoX', '鷹嶺ルイ', 'おにぎり', '梅', 'おかか', 'ツナマヨ', '角煮', '鮭', 'シャケ', 'いくら', '明太子', '昆布', 'ねぎとろ', 'のり', 'ドラフト', '争奪']",233445,8929,402
【究極の選択】まさかの大激戦！おにぎりドラフト開幕！【 #ホロおにぎりドラフト 】,2023-01-26,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '癒月ちょこ', '沙花叉クロヱ', 'ロボ子さん', 'holoX', '鷹嶺ルイ', 'おにぎり', '梅', 'おかか', 'ツナマヨ', '角煮', '鮭', 'シャケ', 'いくら', '明太子', '昆布', 'ねぎとろ', 'のり', 'ドラフト', '争奪']",233445,8929,402
【究極の選択】まさかの大激戦！おにぎりドラフト開幕！【 #ホロおにぎりドラフト 】,2023-01-26,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '癒月ちょこ', '沙花叉クロヱ', 'ロボ子さん', 'holoX', '鷹嶺ルイ', 'おにぎり', '梅', 'おかか', 'ツナマヨ', '角煮', '鮭', 'シャケ', 'いくら', '明太子', '昆布', 'ねぎとろ', 'のり', 'ドラフト', '争奪']",233445,8929,402
【究極の選択】まさかの大激戦！おにぎりドラフト開幕！【 #ホロおにぎりドラフト 】,2023-01-26,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '癒月ちょこ', '沙花叉クロヱ', 'ロボ子さん', 'holoX', '鷹嶺ルイ', 'おにぎり', '梅', 'おかか', 'ツナマヨ', '角煮', '鮭', 'シャケ', 'いくら', '明太子', '昆布', 'ねぎとろ', 'のり', 'ドラフト', '争奪']",233445,8929,402
【裏情報？】ホロライブメンバーの情報をマシマシで答える新感覚クイズ【#マシマシアンサー】,2023-01-19,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '癒月ちょこ', '尾丸ポルカ', '沙花叉クロヱ', 'さくらみこ', 'ラプラス・ダークネス', 'ロボ子さん', '白上フブキ', 'holoX', '二郎', 'マシマシ', '一郎', 'ラーメン', '裏情報', 'リーク', '暴露', 'クイズ']",406768,14964,299
【裏情報？】ホロライブメンバーの情報をマシマシで答える新感覚クイズ【#マシマシアンサー】,2023-01-19,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '癒月ちょこ', '尾丸ポルカ', '沙花叉クロヱ', 'さくらみこ', 'ラプラス・ダークネス', 'ロボ子さん', '白上フブキ', 'holoX', '二郎', 'マシマシ', '一郎', 'ラーメン', '裏情報', 'リーク', '暴露', 'クイズ']",406768,14964,299
【#あくありうむ。】大人になってからの青春もいいと思います【ゲーム実況】,2023-01-14,"['あくありうむ。', '友人A', 'えーちゃん', 'Achan', '湊あくあ', '宝鐘マリン', '白上フブキ', 'ホロライブ公式', 'ホロライブ']",273024,16454,98
【#ひろがるホロライブ】イベントに向けて磨きたいものがある！【ホロライブ公式】,2023-01-13,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '癒月ちょこ', '大空スバル', '姫森ルーナ', '獅白ぼたん', 'EXPO', 'エキスポ', 'fes', 'フェス']",280397,14694,84
【3D実食】飯テロなるか？スバル・ノエルの極上レシピ【#クッキングテスト】,2023-01-09,"['クッキング', '料理', 'テスト', 'グルメ', 'レシピ', 'hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '大空スバル', '白銀ノエル']",843020,24667,907
【3D実食】飯テロなるか？スバル・ノエルの極上レシピ【#クッキングテスト】,2023-01-09,"['クッキング', '料理', 'テスト', 'グルメ', 'レシピ', 'hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '大空スバル', '白銀ノエル']",843020,24667,907
みんなで語ろう！怒涛のホロプロ年末年始振り返り【#ホロよい新年】,2023-01-05,"['ホロライブ', 'ホロライブ公式', '春先のどか', '友人A', 'えーちゃん', '年末年始', 'お正月']",217753,11562,68
【ホロライブ公式】＃全人類兎化計画【兎田ぺこら】,2023-01-01,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '兎田ぺこら', '2023', 'new year', '新着', '新年', 'うさぎ', 'うさぎ年', '兎年', '卯年', '正月', '元日', '元旦', '新春']",2002735,69567,742
【ホロライブ公式】＃全人類兎化計画【兎田ぺこら】,2023-01-01,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '兎田ぺこら', '2023', 'new year', '新着', '新年', 'うさぎ', 'うさぎ年', '兎年', '卯年', '正月', '元日', '元旦', '新春']",2002735,69567,742
【#ホロライブカウントダウン】『hololive shuffle medley』オリジナルMV,2022-12-31,"['ホロライブ', 'Vtuber', '白銀ノエル', '大空スバル', '尾丸ポルカ', '不知火フレア', '獅白ぼたん', '博衣こより', '兎田ぺこら', 'ムーナ・ホシノヴァ', '宝鐘マリン', '赤井はあと', '沙花叉クロヱ', '紫咲シオン', '角巻わため', '常闇トワ', '星街すいせい', '湊あくあ', 'さくらみこ', 'ぷ・れ・あ・で・す！', 'リリカルMonster', 'smile & Go!!', 'WAO!!', 'ぺこらんだむぶれいん！', 'I’m Your Treasure Box *あなたは まりんせんちょうを たからばこからみつけた。', 'メイジ・オブ・ヴァイオレット', 'FACT', 'あくあ色ぱれっと', 'Stellar Stellar']",9146550,219184,8947
hololive production COUNTDOWN LIVE 2022▷2023 -hololive side-【#ホロライブカウントダウン】,2022-12-31,"['hololive', 'ホロライブ', 'vtuber', 'VTuber', 'ホロカウントダウン']",3279583,119156,2294
年末ホロライブ  ～ゆくホロくるホロ 2022→2023～【#ゆくホロくるホロ2022】,2022-12-31,"['ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '大神ミオ', '夜空メル', '大空スバル', 'さくらみこ', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', '星街すいせい', '白銀ノエル', '宝鐘マリン', '天音かなた', '姫森ルーナ', '角巻わため', '雪花ラミィ', '獅白ぼたん', 'ラプラス・ダークネス', '博衣こより', '沙花叉クロヱ', 'hololive']",2094829,65791,422
年末ホロライブ  ～ゆくホロくるホロ 2022→2023～【#ゆくホロくるホロ2022】,2022-12-31,"['ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '大神ミオ', '夜空メル', '大空スバル', 'さくらみこ', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', '星街すいせい', '白銀ノエル', '宝鐘マリン', '天音かなた', '姫森ルーナ', '角巻わため', '雪花ラミィ', '獅白ぼたん', 'ラプラス・ダークネス', '博衣こより', '沙花叉クロヱ', 'hololive']",2094829,65791,422
年末年始も一緒に過ごそう！ホロプロ情報まとめ✨🎍【#ホロよいお正月】,2022-12-30,"['ホロライブ', 'ホロライブ公式', '春先のどか', '友人A', 'えーちゃん', '年末年始']",140718,8154,47
年末年始も一緒に過ごそう！ホロプロ情報まとめ✨🎍【#ホロよいお正月】,2022-12-30,"['ホロライブ', 'ホロライブ公式', '春先のどか', '友人A', 'えーちゃん', '年末年始']",140718,8154,47
年末年始も一緒に過ごそう！ホロプロ情報まとめ✨🎍【#ホロよいお正月】,2022-12-30,"['ホロライブ', 'ホロライブ公式', '春先のどか', '友人A', 'えーちゃん', '年末年始']",140718,8154,47
年末年始も一緒に過ごそう！ホロプロ情報まとめ✨🎍【#ホロよいお正月】,2022-12-30,"['ホロライブ', 'ホロライブ公式', '春先のどか', '友人A', 'えーちゃん', '年末年始']",140718,8154,47
